Date,Time,City,Latitude,Longitude,Severity,Weather,Road_Type,Lighting,Traffic_Density,Vehicles_Involved,Cause
2023-12-07,23:46,Mumbai,19.09267,72.83872,Low,Rain,Urban,Night (Lit),Medium,1,Pothole
2023-08-17,17:51,Chennai,13.15936,80.24587,Medium,Clear,Highway,Daylight,Low,1,Signal Violation
2023-01-12,20:13,Delhi,28.68823,77.1276,High,Clear,Highway,Night (Unlit),Medium,2,Drunk Driving
2023-06-11,17:06,Delhi,28.78869,77.09656,Low,Clear,Urban,Daylight,High,2,Vehicle Breakdown
2023-02-10,21:41,Chennai,13.10324,80.23072,Medium,Fog,Rural,Night (Unlit),Medium,2,Weather Conditions
2023-10-13,15:01,Delhi,28.65817,77.07149,Low,Clear,Urban,Daylight,Medium,2,Weather Conditions
2023-12-21,07:22,Hyderabad,17.39301,78.40909,Medium,Clear,Highway,Daylight,High,2,Pothole
2023-01-19,05:08,Mumbai,18.99726,72.91118,Low,Rain,Urban,Dawn/Dusk,Medium,1,Weather Conditions
2023-06-13,18:59,Hyderabad,17.40129,78.55502,Low,Rain,Urban,Dawn/Dusk,High,2,Weather Conditions
2023-03-29,22:51,Chennai,13.0908,80.25162,Medium,Clear,Rural,Night (Unlit),High,2,Pothole
2023-12-26,03:18,Hyderabad,17.44547,78.56368,Low,Clear,Urban,Night (Lit),High,1,Signal Violation
2023-05-11,15:30,Hyderabad,17.37059,78.56246,Medium,Clear,Highway,Daylight,Medium,1,Speeding
2023-09-21,12:43,Chennai,13.00808,80.26342,Low,Rain,Urban,Daylight,Medium,1,Pothole
2023-01-31,16:58,Mumbai,19.07604,72.83155,Low,Fog,Urban,Daylight,Medium,1,Signal Violation
2023-08-22,19:16,Mumbai,19.07823,72.82384,Low,Fog,Urban,Dawn/Dusk,Medium,1,Weather Conditions
2023-12-03,19:35,Mumbai,19.17134,72.79961,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Vehicle Breakdown
2023-01-17,21:31,Bangalore,12.99554,77.60805,High,Fog,Urban,Night (Unlit),High,2,Drunk Driving
2023-02-13,18:27,Bangalore,12.88032,77.57533,Low,Clear,Urban,Dawn/Dusk,Medium,2,Weather Conditions
2023-09-28,18:59,Delhi,28.68271,77.19489,Low,Clear,Urban,Dawn/Dusk,Medium,1,Vehicle Breakdown
2023-11-17,16:08,Delhi,28.76118,77.19843,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-05-23,14:34,Bangalore,12.97357,77.54868,Medium,Clear,Highway,Daylight,High,1,Speeding
2023-01-21,22:32,Delhi,28.62755,77.11732,Low,Clear,Urban,Night (Lit),High,1,Speeding
2023-09-28,03:26,Bangalore,12.92646,77.5321,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-01-05,21:10,Mumbai,19.17557,72.81756,Low,Clear,Urban,Night (Lit),High,3,Speeding
2023-09-09,22:43,Delhi,28.77734,77.07436,Medium,Fog,Urban,Night (Unlit),Medium,2,Weather Conditions
2023-06-18,10:00,Delhi,28.75637,77.0029,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-01-11,23:01,Hyderabad,17.3888,78.43643,Low,Rain,Urban,Night (Lit),Medium,2,Speeding
2023-05-30,03:47,Chennai,13.07339,80.28945,Low,Clear,Urban,Night (Lit),Medium,2,Vehicle Breakdown
2023-11-10,22:00,Mumbai,19.07923,72.89205,Low,Clear,Rural,Night (Lit),Low,3,Pothole
2023-10-18,10:05,Mumbai,19.02642,72.85894,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-01-02,18:01,Hyderabad,17.47599,78.55678,Low,Clear,Urban,Dawn/Dusk,Medium,2,Drunk Driving
2023-07-16,16:36,Delhi,28.76818,77.03027,Low,Clear,Rural,Daylight,High,1,Weather Conditions
2023-09-11,14:12,Chennai,13.13113,80.28709,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-09-30,20:49,Hyderabad,17.43035,78.5347,Low,Overcast,Urban,Night (Lit),Medium,2,Speeding
2023-11-13,11:02,Chennai,12.98448,80.32973,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-06-22,08:19,Hyderabad,17.4828,78.57689,Low,Rain,Urban,Daylight,Low,2,Signal Violation
2023-10-08,15:27,Chennai,13.18269,80.2484,Low,Clear,Urban,Daylight,High,1,Signal Violation
2023-01-21,20:03,Mumbai,19.16027,72.94089,Medium,Clear,Highway,Night (Lit),Low,3,Signal Violation
2023-10-29,14:32,Bangalore,13.00846,77.54441,Low,Clear,Urban,Daylight,Medium,3,Speeding
2023-03-02,19:56,Mumbai,19.1206,72.82656,Low,Clear,Urban,Dawn/Dusk,High,2,Pothole
2023-08-17,21:05,Mumbai,19.08068,72.79473,Low,Overcast,Rural,Night (Lit),High,1,Pothole
2023-02-17,08:42,Hyderabad,17.39606,78.46058,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-05-13,18:21,Hyderabad,17.3133,78.50137,Low,Clear,Urban,Dawn/Dusk,Medium,1,Vehicle Breakdown
2023-06-08,09:09,Mumbai,19.01382,72.82965,Low,Fog,Urban,Daylight,High,2,Pothole
2023-12-07,11:00,Mumbai,19.0486,72.84249,Low,Rain,Urban,Daylight,Low,3,Weather Conditions
2023-05-03,20:17,Chennai,13.06492,80.26,Medium,Clear,Urban,Night (Unlit),Low,1,Speeding
2023-07-12,22:36,Hyderabad,17.40445,78.44338,High,Rain,Highway,Night (Unlit),Medium,3,Drunk Driving
2023-12-27,20:17,Chennai,13.06909,80.20035,Low,Clear,Rural,Night (Lit),Medium,2,Pothole
2023-01-28,06:06,Mumbai,19.08611,72.8311,Low,Rain,Urban,Daylight,Medium,3,Drunk Driving
2023-11-26,15:46,Mumbai,19.13802,72.91897,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-10-04,18:58,Mumbai,19.11374,72.80814,Low,Clear,Urban,Dawn/Dusk,Low,2,Signal Violation
2023-03-12,11:41,Delhi,28.70677,77.12179,Low,Clear,Rural,Daylight,Low,2,Weather Conditions
2023-05-28,13:00,Delhi,28.79629,77.08072,Low,Clear,Urban,Daylight,Low,2,Vehicle Breakdown
2023-01-18,10:33,Bangalore,12.97176,77.50861,Medium,Rain,Highway,Daylight,High,2,Signal Violation
2023-05-15,16:44,Bangalore,13.05257,77.58811,Low,Rain,Urban,Daylight,Medium,1,Speeding
2023-07-03,10:40,Delhi,28.68642,77.03445,Low,Clear,Urban,Daylight,High,2,Signal Violation
2023-04-24,20:22,Chennai,12.98618,80.22963,Low,Clear,Rural,Night (Lit),Medium,1,Signal Violation
2023-03-23,23:39,Mumbai,19.1745,72.8897,Medium,Clear,Urban,Night (Unlit),Low,2,Pothole
2023-03-13,12:35,Bangalore,12.89304,77.51784,Medium,Clear,Highway,Daylight,Medium,2,Weather Conditions
2023-08-03,17:04,Delhi,28.76136,77.19741,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-06-27,19:36,Mumbai,19.03337,72.95096,Low,Clear,Urban,Dawn/Dusk,Medium,2,Speeding
2023-07-23,18:07,Mumbai,18.98817,72.89802,Low,Rain,Urban,Dawn/Dusk,Low,2,Drunk Driving
2023-04-23,23:03,Bangalore,12.95689,77.49931,Low,Clear,Urban,Night (Lit),Low,3,Speeding
2023-02-13,18:08,Hyderabad,17.33346,78.41536,Low,Clear,Urban,Dawn/Dusk,High,1,Speeding
2023-02-14,22:01,Mumbai,19.12068,72.92683,Low,Clear,Rural,Night (Lit),High,2,Weather Conditions
2023-03-31,00:12,Delhi,28.71766,77.20054,Medium,Rain,Highway,Night (Lit),High,2,Weather Conditions
2023-11-18,08:27,Mumbai,19.04617,72.80272,Low,Fog,Urban,Daylight,Medium,3,Weather Conditions
2023-12-02,03:57,Bangalore,13.0609,77.63767,Low,Rain,Urban,Night (Lit),High,1,Pothole
2023-01-06,17:31,Chennai,13.06975,80.23572,Medium,Clear,Highway,Daylight,High,2,Signal Violation
2023-05-13,15:19,Chennai,13.12778,80.36483,Low,Rain,Rural,Daylight,High,2,Vehicle Breakdown
2023-06-06,20:41,Delhi,28.78287,77.19819,Medium,Rain,Highway,Night (Lit),High,1,Drunk Driving
2023-08-03,21:14,Bangalore,12.94816,77.68788,Medium,Clear,Urban,Night (Unlit),Medium,1,Speeding
2023-02-24,16:39,Mumbai,19.04258,72.77907,Low,Rain,Urban,Daylight,High,2,Speeding
2023-09-13,21:46,Delhi,28.79691,77.06433,Low,Clear,Rural,Night (Lit),Medium,1,Speeding
2023-03-18,21:16,Delhi,28.67404,77.19472,Medium,Rain,Urban,Night (Unlit),High,1,Speeding
2023-02-12,18:31,Chennai,13.08965,80.20334,Medium,Fog,Highway,Dawn/Dusk,Low,2,Weather Conditions
2023-06-12,18:48,Mumbai,19.12589,72.80294,Low,Fog,Urban,Dawn/Dusk,Medium,2,Pothole
2023-08-23,08:42,Delhi,28.68295,77.19987,Low,Clear,Urban,Daylight,High,1,Signal Violation
2023-09-18,07:25,Chennai,13.12342,80.24819,Medium,Overcast,Highway,Daylight,Medium,2,Pothole
2023-06-29,18:59,Chennai,13.17324,80.34189,Low,Clear,Urban,Dawn/Dusk,Medium,1,Speeding
2023-05-22,07:04,Hyderabad,17.46086,78.56347,Medium,Clear,Highway,Daylight,Medium,1,Speeding
2023-07-29,15:54,Hyderabad,17.3734,78.55795,Medium,Rain,Highway,Daylight,Medium,1,Vehicle Breakdown
2023-05-19,22:50,Hyderabad,17.34369,78.48012,High,Overcast,Highway,Night (Unlit),High,2,Speeding
2023-02-11,12:42,Delhi,28.71974,77.13032,Medium,Clear,Highway,Daylight,Medium,1,Speeding
2023-07-05,18:00,Mumbai,19.05856,72.96423,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-09-19,06:19,Hyderabad,17.39813,78.58538,Low,Clear,Urban,Daylight,High,3,Vehicle Breakdown
2023-03-16,18:08,Delhi,28.66674,77.05688,Low,Rain,Urban,Dawn/Dusk,Low,1,Weather Conditions
2023-04-18,17:19,Mumbai,19.03745,72.86156,Low,Clear,Rural,Daylight,High,1,Speeding
2023-07-13,18:35,Delhi,28.79359,77.03266,Low,Overcast,Urban,Dawn/Dusk,High,3,Speeding
2023-06-22,22:50,Chennai,13.1514,80.29162,Low,Clear,Urban,Night (Lit),Medium,1,Vehicle Breakdown
2023-07-02,18:10,Bangalore,12.92296,77.65173,Low,Clear,Urban,Dawn/Dusk,Medium,2,Speeding
2023-01-09,23:25,Bangalore,13.03181,77.62316,Medium,Clear,Urban,Night (Unlit),Medium,2,Signal Violation
2023-02-15,12:49,Mumbai,18.99622,72.91975,Medium,Clear,Highway,Daylight,High,1,Weather Conditions
2023-09-10,06:49,Delhi,28.71344,77.01856,Low,Clear,Urban,Daylight,High,2,Pothole
2023-03-17,13:29,Delhi,28.6046,77.13624,Medium,Rain,Highway,Daylight,Medium,2,Signal Violation
2023-04-30,11:19,Delhi,28.67157,77.11985,Medium,Overcast,Highway,Daylight,High,2,Speeding
2023-05-28,08:32,Hyderabad,17.44626,78.5315,Low,Clear,Urban,Daylight,Low,2,Weather Conditions
2023-09-28,22:33,Bangalore,12.98894,77.57856,High,Clear,Highway,Night (Unlit),High,2,Vehicle Breakdown
2023-01-12,20:25,Chennai,13.03463,80.32553,Low,Overcast,Urban,Night (Lit),High,1,Speeding
2023-06-27,17:54,Mumbai,19.13931,72.97629,Low,Rain,Urban,Daylight,Low,2,Weather Conditions
2023-04-04,17:05,Delhi,28.76714,77.07671,Low,Rain,Urban,Daylight,Low,1,Drunk Driving
2023-04-11,20:42,Bangalore,12.88805,77.63984,Medium,Rain,Highway,Night (Lit),Low,3,Speeding
2023-05-07,13:55,Mumbai,18.99969,72.85799,Low,Clear,Urban,Daylight,High,1,Weather Conditions
2023-06-09,20:39,Hyderabad,17.36978,78.55146,Medium,Rain,Urban,Night (Unlit),Low,2,Pothole
2023-05-03,02:31,Delhi,28.6242,77.1485,Low,Overcast,Urban,Night (Lit),Medium,1,Pothole
2023-09-16,19:24,Mumbai,19.17349,72.81823,Low,Rain,Rural,Dawn/Dusk,High,1,Speeding
2023-02-01,23:44,Delhi,28.62511,77.09184,Low,Rain,Urban,Night (Lit),High,1,Drunk Driving
2023-10-31,19:39,Hyderabad,17.46748,78.3966,Low,Rain,Urban,Dawn/Dusk,Low,2,Weather Conditions
2023-02-15,23:51,Bangalore,12.87809,77.49724,Low,Overcast,Urban,Night (Lit),Medium,1,Vehicle Breakdown
2023-06-02,21:58,Chennai,13.14536,80.21884,Medium,Fog,Highway,Night (Lit),High,2,Weather Conditions
2023-12-20,07:31,Mumbai,19.09394,72.87103,Low,Clear,Rural,Daylight,High,2,Speeding
2023-11-30,08:35,Chennai,12.99182,80.32054,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-11-19,00:48,Chennai,13.15952,80.20182,High,Clear,Highway,Night (Unlit),Medium,3,Pothole
2023-07-01,10:43,Hyderabad,17.48055,78.58482,Medium,Clear,Highway,Daylight,Medium,1,Speeding
2023-09-17,19:16,Mumbai,19.09237,72.83468,Medium,Clear,Highway,Dawn/Dusk,Medium,2,Weather Conditions
2023-11-22,19:29,Hyderabad,17.35073,78.45963,Medium,Clear,Highway,Dawn/Dusk,High,1,Weather Conditions
2023-01-05,22:40,Mumbai,18.99141,72.96934,Medium,Overcast,Urban,Night (Unlit),Medium,1,Speeding
2023-06-24,17:14,Bangalore,12.97762,77.63583,Low,Fog,Urban,Daylight,High,2,Weather Conditions
2023-01-12,20:30,Delhi,28.71572,77.1377,Low,Rain,Urban,Night (Lit),Medium,1,Pothole
2023-08-16,09:33,Mumbai,19.07033,72.93358,Low,Fog,Urban,Daylight,High,3,Weather Conditions
2023-11-03,22:48,Mumbai,19.11901,72.87129,High,Rain,Highway,Night (Unlit),Medium,2,Signal Violation
2023-08-01,19:06,Chennai,12.9882,80.30875,Low,Rain,Urban,Dawn/Dusk,High,2,Speeding
2023-02-26,14:49,Hyderabad,17.379,78.55366,Low,Overcast,Urban,Daylight,Medium,2,Signal Violation
2023-03-08,20:57,Delhi,28.73947,77.17832,Medium,Overcast,Urban,Night (Unlit),High,2,Signal Violation
2023-10-29,14:40,Chennai,13.03296,80.26878,Medium,Overcast,Highway,Daylight,Medium,2,Speeding
2023-03-03,00:34,Delhi,28.70113,77.17,Medium,Clear,Urban,Night (Unlit),Medium,2,Speeding
2023-01-21,21:28,Chennai,13.09463,80.19191,High,Clear,Highway,Night (Unlit),High,2,Speeding
2023-01-04,17:11,Bangalore,12.98101,77.62935,Medium,Clear,Highway,Daylight,Medium,2,Drunk Driving
2023-10-09,11:23,Bangalore,12.9647,77.68866,Low,Rain,Urban,Daylight,High,2,Signal Violation
2023-01-17,19:00,Delhi,28.73437,77.13633,Low,Clear,Urban,Dawn/Dusk,Low,2,Speeding
2023-05-31,10:12,Delhi,28.64676,77.08155,Medium,Rain,Highway,Daylight,Low,1,Weather Conditions
2023-04-06,19:10,Mumbai,19.05414,72.78531,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-07-16,19:38,Chennai,13.093,80.34008,Medium,Clear,Highway,Dawn/Dusk,High,1,Speeding
2023-05-13,10:25,Chennai,12.98668,80.33087,Low,Clear,Rural,Daylight,Medium,3,Speeding
2023-12-16,21:43,Bangalore,12.88486,77.61855,Medium,Rain,Urban,Night (Unlit),High,2,Weather Conditions
2023-03-02,22:15,Hyderabad,17.45494,78.56958,Low,Rain,Urban,Night (Lit),Low,1,Signal Violation
2023-07-06,18:44,Delhi,28.62199,77.01348,Medium,Overcast,Highway,Dawn/Dusk,Medium,1,Signal Violation
2023-03-01,02:53,Chennai,13.16163,80.33539,Medium,Rain,Highway,Night (Lit),Medium,1,Weather Conditions
2023-07-18,21:04,Mumbai,19.07207,72.77963,Low,Rain,Rural,Night (Lit),Medium,2,Signal Violation
2023-04-12,06:23,Mumbai,19.17185,72.9687,Low,Rain,Rural,Daylight,High,3,Weather Conditions
2023-11-29,15:33,Bangalore,13.05016,77.52591,Low,Clear,Urban,Daylight,High,2,Weather Conditions
2023-04-19,20:44,Mumbai,19.1,72.95084,Low,Clear,Rural,Night (Lit),High,1,Pothole
2023-10-23,20:08,Bangalore,12.97997,77.55317,Low,Clear,Urban,Night (Lit),Low,2,Speeding
2023-02-03,23:14,Mumbai,18.97804,72.96027,Low,Overcast,Urban,Night (Lit),Low,1,Pothole
2023-08-06,17:38,Mumbai,19.13881,72.84098,Low,Overcast,Urban,Daylight,Medium,3,Weather Conditions
2023-04-28,23:02,Delhi,28.62429,77.18482,Low,Clear,Urban,Night (Lit),High,2,Speeding
2023-07-13,10:30,Bangalore,13.02433,77.63746,Medium,Clear,Highway,Daylight,Medium,3,Weather Conditions
2023-07-18,19:44,Bangalore,12.95246,77.65344,Low,Overcast,Urban,Dawn/Dusk,Medium,2,Speeding
2023-04-29,10:42,Hyderabad,17.4575,78.43323,Low,Overcast,Urban,Daylight,High,2,Drunk Driving
2023-10-09,12:05,Mumbai,18.97663,72.78112,Medium,Rain,Highway,Daylight,High,1,Signal Violation
2023-03-02,23:56,Bangalore,13.05402,77.57872,Low,Clear,Urban,Night (Lit),High,2,Signal Violation
2023-03-21,22:31,Hyderabad,17.44905,78.50374,Low,Overcast,Urban,Night (Lit),High,2,Weather Conditions
2023-08-06,11:54,Mumbai,19.04001,72.82706,Low,Clear,Urban,Daylight,High,2,Speeding
2023-06-22,13:20,Mumbai,19.00336,72.93179,Medium,Clear,Highway,Daylight,High,2,Vehicle Breakdown
2023-08-18,23:58,Chennai,13.0486,80.1904,Low,Rain,Urban,Night (Lit),High,1,Speeding
2023-04-30,22:37,Bangalore,13.02462,77.59415,Low,Clear,Rural,Night (Lit),High,2,Pothole
2023-02-20,15:21,Bangalore,12.92352,77.56988,Low,Clear,Urban,Daylight,High,2,Speeding
2023-11-24,21:02,Hyderabad,17.37737,78.43212,Low,Clear,Rural,Night (Lit),High,2,Vehicle Breakdown
2023-07-16,08:01,Delhi,28.66323,77.06104,Low,Clear,Urban,Daylight,High,2,Speeding
2023-07-09,01:49,Bangalore,12.95617,77.58712,Low,Rain,Urban,Night (Lit),Low,2,Drunk Driving
2023-03-14,21:02,Bangalore,12.88453,77.51495,Medium,Rain,Highway,Night (Lit),High,2,Weather Conditions
2023-08-24,20:13,Mumbai,19.14138,72.87047,Low,Rain,Urban,Night (Lit),High,1,Speeding
2023-07-05,16:24,Bangalore,13.02254,77.59074,Low,Rain,Urban,Daylight,Medium,2,Drunk Driving
2023-11-25,02:48,Delhi,28.70033,77.14703,Low,Clear,Urban,Night (Lit),High,2,Vehicle Breakdown
2023-04-21,10:06,Chennai,13.04631,80.36644,Low,Clear,Urban,Daylight,Medium,2,Signal Violation
2023-09-29,20:01,Delhi,28.78183,77.0618,Medium,Clear,Urban,Night (Unlit),High,1,Pothole
2023-02-07,23:53,Bangalore,12.97225,77.55946,High,Fog,Highway,Night (Unlit),Medium,2,Weather Conditions
2023-08-24,17:42,Delhi,28.68076,77.0349,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-03-30,14:21,Bangalore,13.02572,77.57349,Medium,Clear,Highway,Daylight,Medium,1,Speeding
2023-09-28,15:25,Delhi,28.7828,77.03969,Low,Clear,Urban,Daylight,High,2,Speeding
2023-09-22,13:53,Bangalore,13.07101,77.58434,Low,Clear,Urban,Daylight,High,1,Pothole
2023-08-08,22:16,Delhi,28.60616,77.13304,Low,Clear,Urban,Night (Lit),Low,2,Speeding
2023-07-13,14:43,Delhi,28.63286,77.19162,Low,Clear,Rural,Daylight,High,2,Speeding
2023-12-28,19:13,Bangalore,12.91325,77.6043,Medium,Clear,Highway,Dawn/Dusk,Low,1,Speeding
2023-07-25,19:30,Chennai,13.12103,80.24233,Medium,Clear,Highway,Dawn/Dusk,Medium,1,Signal Violation
2023-03-06,14:13,Hyderabad,17.37125,78.48749,Low,Clear,Urban,Daylight,Low,2,Pothole
2023-09-01,17:38,Mumbai,19.05729,72.91206,Low,Clear,Urban,Daylight,High,1,Speeding
2023-01-16,17:51,Bangalore,12.975,77.68183,Medium,Clear,Highway,Daylight,Medium,3,Signal Violation
2023-07-21,13:37,Delhi,28.63937,77.14128,Low,Fog,Rural,Daylight,High,2,Weather Conditions
2023-07-09,11:49,Delhi,28.65604,77.07187,Low,Rain,Urban,Daylight,High,2,Drunk Driving
2023-01-14,15:43,Hyderabad,17.47372,78.5075,Low,Clear,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-03-16,00:30,Delhi,28.71964,77.15094,Low,Clear,Urban,Night (Lit),Low,1,Speeding
2023-06-17,21:38,Chennai,13.06851,80.22217,Low,Clear,Urban,Night (Lit),High,2,Speeding
2023-01-05,18:20,Delhi,28.74046,77.15007,Low,Fog,Rural,Dawn/Dusk,Medium,1,Weather Conditions
2023-07-30,23:28,Mumbai,19.12335,72.87774,High,Rain,Highway,Night (Unlit),High,2,Speeding
2023-08-26,10:31,Bangalore,12.94045,77.52636,Low,Clear,Urban,Daylight,Medium,2,Weather Conditions
2023-02-09,06:37,Mumbai,19.02425,72.93395,Low,Clear,Urban,Daylight,Medium,2,Signal Violation
2023-05-13,10:09,Delhi,28.69947,77.17456,Medium,Clear,Highway,Daylight,High,3,Drunk Driving
2023-03-08,13:29,Delhi,28.64015,77.14373,Medium,Clear,Highway,Daylight,High,1,Pothole
2023-03-31,13:41,Delhi,28.70053,77.02378,Medium,Clear,Highway,Daylight,Low,2,Signal Violation
2023-02-08,23:53,Chennai,13.14873,80.30095,Medium,Rain,Urban,Night (Unlit),High,2,Drunk Driving
2023-09-08,20:27,Hyderabad,17.30914,78.48506,Low,Clear,Urban,Night (Lit),High,2,Signal Violation
2023-08-05,23:10,Mumbai,19.13189,72.80922,High,Clear,Highway,Night (Unlit),High,4,Weather Conditions
2023-10-06,10:23,Mumbai,19.03379,72.94513,Low,Clear,Urban,Daylight,Low,1,Signal Violation
2023-07-26,11:36,Hyderabad,17.33154,78.46166,Low,Fog,Urban,Daylight,High,1,Pothole
2023-02-23,15:53,Chennai,13.17377,80.17227,Low,Overcast,Urban,Daylight,High,3,Signal Violation
2023-10-27,16:54,Delhi,28.64154,77.1822,Low,Rain,Rural,Daylight,Low,2,Weather Conditions
2023-07-31,15:36,Hyderabad,17.28778,78.58608,Low,Clear,Rural,Daylight,Low,1,Drunk Driving
2023-05-17,23:11,Chennai,13.03643,80.33647,Medium,Clear,Highway,Night (Lit),High,3,Pothole
2023-02-01,03:27,Hyderabad,17.29005,78.40099,Medium,Clear,Urban,Night (Unlit),Medium,2,Signal Violation
2023-08-26,16:56,Mumbai,19.16032,72.93894,Medium,Clear,Highway,Daylight,High,2,Speeding
2023-02-11,17:25,Delhi,28.69323,77.15821,Medium,Clear,Highway,Daylight,High,1,Signal Violation
2023-06-25,22:43,Mumbai,19.16427,72.83594,Medium,Clear,Highway,Night (Lit),Low,2,Speeding
2023-04-12,11:13,Delhi,28.68675,77.09427,Low,Clear,Urban,Daylight,Low,1,Speeding
2023-05-10,18:58,Bangalore,12.94695,77.53938,Low,Rain,Urban,Dawn/Dusk,High,2,Speeding
2023-02-27,22:55,Chennai,13.01468,80.22643,Low,Clear,Rural,Night (Lit),Low,2,Signal Violation
2023-08-16,13:27,Delhi,28.78728,77.00357,Low,Clear,Urban,Daylight,High,2,Signal Violation
2023-04-24,03:36,Mumbai,19.12429,72.92895,Low,Clear,Urban,Night (Lit),High,3,Weather Conditions
2023-06-16,22:16,Mumbai,19.00725,72.84766,Low,Rain,Urban,Night (Lit),Medium,2,Weather Conditions
2023-11-10,10:52,Hyderabad,17.35001,78.52648,Medium,Rain,Highway,Daylight,Medium,3,Weather Conditions
2023-04-23,18:47,Hyderabad,17.32997,78.4791,Low,Rain,Urban,Dawn/Dusk,High,1,Weather Conditions
2023-03-22,17:48,Chennai,13.01874,80.34294,Medium,Overcast,Highway,Daylight,Medium,2,Speeding
2023-03-23,17:57,Hyderabad,17.30857,78.46422,Low,Clear,Urban,Daylight,Low,1,Drunk Driving
2023-06-28,16:41,Mumbai,19.03569,72.93218,Low,Clear,Rural,Daylight,Medium,1,Speeding
2023-08-08,23:03,Delhi,28.77019,77.14621,Medium,Clear,Urban,Night (Unlit),Medium,2,Speeding
2023-08-20,17:25,Bangalore,13.03641,77.58532,Low,Rain,Urban,Daylight,Medium,2,Speeding
2023-03-27,08:35,Bangalore,12.94278,77.53568,Low,Clear,Urban,Daylight,Medium,2,Drunk Driving
2023-09-08,09:16,Hyderabad,17.43478,78.50398,Low,Fog,Urban,Daylight,High,2,Weather Conditions
2023-01-12,10:28,Mumbai,19.07713,72.88693,Medium,Clear,Highway,Daylight,Medium,2,Vehicle Breakdown
2023-06-04,03:52,Mumbai,19.05974,72.87673,Low,Clear,Urban,Night (Lit),High,1,Drunk Driving
2023-07-06,18:48,Chennai,13.152,80.17504,Low,Clear,Urban,Dawn/Dusk,High,2,Speeding
2023-01-23,21:34,Mumbai,19.10902,72.96217,Medium,Clear,Highway,Night (Lit),High,2,Pothole
2023-10-17,17:53,Delhi,28.7231,77.03568,Medium,Clear,Highway,Daylight,High,1,Drunk Driving
2023-02-09,04:57,Bangalore,13.02693,77.6835,Medium,Overcast,Highway,Night (Lit),High,2,Speeding
2023-05-02,23:39,Mumbai,19.0319,72.88614,Low,Clear,Rural,Night (Lit),High,3,Speeding
2023-01-18,16:37,Delhi,28.63877,77.03388,Low,Clear,Urban,Daylight,High,2,Signal Violation
2023-04-09,18:15,Delhi,28.63876,77.19398,Low,Rain,Rural,Dawn/Dusk,Medium,2,Speeding
2023-05-06,21:22,Mumbai,18.98415,72.93962,Low,Fog,Urban,Night (Lit),High,3,Pothole
2023-11-30,21:51,Bangalore,12.94041,77.68929,Medium,Clear,Urban,Night (Unlit),Low,2,Signal Violation
2023-02-28,07:39,Delhi,28.80196,77.05924,Low,Rain,Urban,Daylight,Medium,2,Vehicle Breakdown
2023-12-16,14:57,Mumbai,19.02121,72.85866,Low,Clear,Urban,Daylight,Medium,1,Speeding
2023-09-16,15:52,Hyderabad,17.44671,78.44367,Low,Clear,Urban,Daylight,Medium,2,Speeding
2023-04-17,12:39,Delhi,28.75511,77.05162,Low,Overcast,Urban,Daylight,High,3,Pothole
2023-03-25,14:18,Delhi,28.68292,77.03514,Low,Clear,Urban,Daylight,Low,1,Pothole
2023-08-07,21:08,Mumbai,19.13837,72.78303,Low,Overcast,Rural,Night (Lit),High,1,Signal Violation
2023-10-16,19:47,Hyderabad,17.48496,78.4328,Low,Fog,Urban,Dawn/Dusk,Medium,3,Weather Conditions
2023-03-06,01:53,Bangalore,13.02213,77.51269,Low,Rain,Urban,Night (Lit),Medium,2,Weather Conditions
2023-10-24,09:03,Chennai,13.13872,80.32097,Low,Rain,Urban,Daylight,Medium,1,Weather Conditions
2023-07-21,06:20,Hyderabad,17.40523,78.41348,Medium,Clear,Highway,Daylight,Low,1,Drunk Driving
2023-01-29,20:07,Delhi,28.65265,77.10178,Medium,Clear,Rural,Night (Unlit),Medium,3,Weather Conditions
2023-04-12,10:04,Chennai,13.07466,80.2883,Medium,Clear,Highway,Daylight,High,3,Vehicle Breakdown
2023-05-23,14:10,Mumbai,19.15728,72.85449,Low,Clear,Urban,Daylight,High,1,Speeding
2023-11-01,20:49,Bangalore,12.99978,77.60787,Medium,Clear,Highway,Night (Lit),Low,1,Pothole
2023-08-18,21:21,Hyderabad,17.4822,78.40626,Low,Clear,Urban,Night (Lit),Medium,2,Speeding
2023-03-09,13:11,Chennai,13.07197,80.3113,Low,Clear,Urban,Daylight,High,1,Speeding
2023-02-21,11:30,Bangalore,12.91802,77.57476,Low,Clear,Rural,Daylight,Low,2,Speeding
2023-08-05,14:54,Bangalore,12.96629,77.52483,Low,Clear,Urban,Daylight,Medium,2,Speeding
